Data;USDBRL;IBOVESPA;OURO;S&P;GEBR10Y Index
23/02/1996;0,9815;5274,36;398,5;659,08;
26/02/1996;0,9831;5245,24;400;650,46;
27/02/1996;0,9835;5193,02;399,5;647,24;
28/02/1996;0,9833;5199,3;400,8;644,75;
29/02/1996;0,9825;4957,75;400,75;640,43;
01/03/1996;0,9836;5083,35;398,9;644,37;
04/03/1996;0,9836;5152,66;393,95;650,81;
05/03/1996;0,9833;5197,99;393,25;655,79;
06/03/1996;0,9833;4975,3;393,35;652;
07/03/1996;0,9841;4756;395,45;653,65;
08/03/1996;0,9832;4721,94;397,1;633,5;
11/03/1996;0,9839;4771,78;395,55;640,02;
12/03/1996;0,9838;4739,41;396,6;637,09;
13/03/1996;0,9875;4805,59;396,95;638,55;
14/03/1996;0,9864;4841,28;395,5;640,87;
15/03/1996;0,986;4852,53;396,2;641,43;
18/03/1996;0,9862;4886,98;395,6;652,65;
19/03/1996;0,9865;4851,53;395,25;651,69;
20/03/1996;0,9879;4868,35;396,05;649,98;
21/03/1996;0,992;4979,7;398;649,19;
22/03/1996;0,9871;5051,21;398,35;650,62;
25/03/1996;0,9875;5031,61;398,85;650,04;
26/03/1996;0,9877;4981,7;400,25;652,97;
27/03/1996;0,988;5039,61;400,25;648,91;
28/03/1996;0,9877;4980,52;396,6;648,94;
29/03/1996;0,9872;4954,93;395,45;645,5;
01/04/1996;0,9876;5009,28;394,9;653,73;
02/04/1996;0,9871;4985,57;393,95;655,26;
03/04/1996;0,9869;4977,59;394,25;655,88;
04/04/1996;0,9868;4977,59;395,05;655,86;
05/04/1996;0,9868;4977,59;393,55;655,86;
08/04/1996;0,9871;4853,69;397,95;644,24;
09/04/1996;0,9882;4866,48;394,5;642,19;
10/04/1996;0,9889;4889,57;395,25;633,5;
11/04/1996;0,9903;4885,19;395,45;631,18;
12/04/1996;0,9925;5015,56;394,55;636,71;
15/04/1996;0,9895;5022,39;393,35;642,49;
16/04/1996;0,9899;4989,34;391,45;645;
17/04/1996;0,9897;5003,91;391,15;641,61;
18/04/1996;0,989;5002,02;390,45;643,61;
19/04/1996;0,9911;5075,65;390,73;645,07;
22/04/1996;0,9912;5079,69;391,65;647,89;
23/04/1996;0,9909;5061,92;391,3;651,58;
24/04/1996;0,9913;5047,01;390,75;650,17;
25/04/1996;0,9913;5121,88;393,35;652,87;
26/04/1996;0,9916;5142,61;390,4;653,46;
29/04/1996;0,9922;5149,32;390,55;654,16;
30/04/1996;0,9921;5164,1;391,65;654,17;
01/05/1996;0,992;5164,1;393,05;654,58;
02/05/1996;0,9921;5146;394,05;643,38;
03/05/1996;0,9919;5101,46;392,45;641,63;
06/05/1996;0,9922;5153,02;393,25;640,81;
07/05/1996;0,9919;5283,98;393,83;638,26;
08/05/1996;0,9921;5360,51;393,05;644,77;
09/05/1996;0,993;5388,54;392,85;645,44;
10/05/1996;0,994;5345,49;390,65;652,09;
13/05/1996;0,994;5480,21;391,45;661,51;
14/05/1996;0,9965;5428,11;391,85;665,6;
15/05/1996;0,997;5448,34;392,7;665,42;
16/05/1996;0,9961;5475,64;392,7;664,85;
17/05/1996;0,9951;5560,36;392,55;668,91;
20/05/1996;0,9952;5655,69;390,85;673,15;
21/05/1996;0,9952;5601,96;391,45;672,76;
22/05/1996;0,9953;5681,53;391,75;678,42;
23/05/1996;0,9958;5530,87;391,75;676;
24/05/1996;0,9967;5600,67;391;678,51;
27/05/1996;0,9958;5627,99;391;678,51;
28/05/1996;0,9961;5710,84;391,5;672,23;
29/05/1996;0,9963;5625,72;391,25;667,93;
30/05/1996;0,9967;5687,8;391,05;671,7;
31/05/1996;0,9981;5727,99;391;669,12;
03/06/1996;0,9981;5635,07;390,55;667,68;
04/06/1996;0,9981;5599,42;388,25;672,56;
05/06/1996;0,9982;5567,89;386,45;678,44;
06/06/1996;0,9982;5567,89;386,15;673,03;
07/06/1996;0,9991;5530,23;385,3;673,31;
10/06/1996;0,9991;5457,2;385,9;672,16;
11/06/1996;0,9993;5413,43;384,5;670,97;
12/06/1996;1,0011;5532,47;384,6;669,04;
13/06/1996;1,0011;5503,79;384,6;667,92;
14/06/1996;1,0011;5634,86;384,9;665,85;
17/06/1996;1,001;5804,85;384,95;665,16;
18/06/1996;1,0011;5834,6;385,6;662,06;
19/06/1996;1,0016;5817,14;384,5;661,96;
20/06/1996;1,0025;5823,04;384,5;662,1;
21/06/1996;1,0028;6053,14;385,05;666,84;
24/06/1996;1,0021;6201,81;385,05;668,85;
25/06/1996;1,0025;6082,41;383,95;668,48;
26/06/1996;1,0025;6227,16;383,25;664,39;
27/06/1996;1,0032;6181,59;382,25;668,55;
28/06/1996;1,004;6043,89;380,45;670,63;
01/07/1996;1,004;6156,19;382;675,88;
02/07/1996;1,0048;6245,51;381,85;673,61;
03/07/1996;1,005;6355,85;382,1;672,4;
04/07/1996;1,0047;6432,1;381;672,4;
05/07/1996;1,0042;6286,46;381,75;657,44;
08/07/1996;1,004;6338,78;382,15;652,54;
09/07/1996;1,0051;6487,97;382,85;654,75;
10/07/1996;1,0053;6444,71;382,45;656,06;
11/07/1996;1,0052;6508,52;383,5;645,67;
12/07/1996;1,0052;6652,19;383,75;646,19;
15/07/1996;1,0058;6432,91;383;629,8;
16/07/1996;1,0061;6293,45;385;628,37;
17/07/1996;1,0062;6214,68;383,75;634,07;
18/07/1996;1,0072;6188,8;383,85;643,56;
19/07/1996;1,0069;6411,65;384,95;638,73;
22/07/1996;1,0073;6299,14;384,85;633,77;
23/07/1996;1,0074;6222,59;384,6;626,87;
24/07/1996;1,0082;6050,99;385,45;626,65;
25/07/1996;1,0084;6096,31;385;631,17;
26/07/1996;1,0082;5968,46;385,25;635,9;
29/07/1996;1,0095;5909,39;384,6;630,91;
30/07/1996;1,0104;6143,34;384,6;635,26;
31/07/1996;1,0123;6123,29;387,05;639,95;
01/08/1996;1,0102;6277,31;385,5;650,02;
02/08/1996;1,0097;6363,58;387,55;662,49;
05/08/1996;1,0093;6244,15;389,15;660,23;
06/08/1996;1,0102;6130,75;388,55;662,38;
07/08/1996;1,0112;6165,26;388,15;664,16;
08/08/1996;1,0109;6257,25;388,55;662,59;
09/08/1996;1,0114;6222,76;387,75;662,1;
12/08/1996;1,0118;6304,19;387,65;665,77;
13/08/1996;1,0122;6227,71;387,8;660,2;
14/08/1996;1,0125;6227,1;386,65;662,05;
15/08/1996;1,0125;6348,41;386,6;662,28;
16/08/1996;1,0131;6352,86;386,4;665,21;
19/08/1996;1,0132;6292,14;387,2;666,58;
20/08/1996;1,014;6337,13;387,7;665,69;
21/08/1996;1,0144;6314,78;386,85;665,07;
22/08/1996;1,0145;6248,95;387,5;670,68;
23/08/1996;1,0143;6202,71;388,45;667,03;
26/08/1996;1,0152;6028,06;389,45;663,88;
27/08/1996;1,0155;6126,1;388,95;666,4;
28/08/1996;1,0157;6294,76;388,15;664,81;
29/08/1996;1,0165;6270,03;388,25;657,4;
30/08/1996;1,0165;6259,41;386,5;651,99;
02/09/1996;1,0161;6232,55;387;651,99;
03/09/1996;1,0163;6270,04;386,5;654,72;
04/09/1996;1,0168;6276,87;385,55;655,61;
05/09/1996;1,017;6254,01;385,75;649,44;
06/09/1996;1,0175;6334,62;385,25;655,68;
09/09/1996;1,0187;6382,76;383,6;663,76;
10/09/1996;1,0196;6415,78;383,25;663,81;
11/09/1996;1,0184;6358,07;382,85;667,28;
12/09/1996;1,0193;6390,98;382,7;671,15;
13/09/1996;1,0196;6464,29;382,6;680,54;
16/09/1996;1,0188;6534,28;383,35;683,98;
17/09/1996;1,0191;6512,41;382,95;682,94;
18/09/1996;1,0192;6489,64;383,35;681,47;
19/09/1996;1,0192;6560,21;382,75;683;
20/09/1996;1,019;6588,26;381,25;687,03;
23/09/1996;1,0196;6551,74;381,55;686,48;
24/09/1996;1,0198;6557,05;382,85;685,61;
25/09/1996;1,0201;6513,88;382,6;685,83;
26/09/1996;1,0202;6535,92;381,35;685,86;
27/09/1996;1,0206;6458,88;380,55;686,19;
30/09/1996;1,0211;6446,87;378,4;687,31;
01/10/1996;1,0211;6521,78;378,75;689,08;
02/10/1996;1,0212;6605,81;379,8;694,01;
03/10/1996;1,0266;6605,81;380,15;692,78;
04/10/1996;1,022;6626,94;380,43;701,46;
07/10/1996;1,0217;6612,66;380,65;703,34;
08/10/1996;1,0219;6651,58;381,4;700,64;
09/10/1996;1,0222;6631,08;381,35;696,74;
10/10/1996;1,0235;6626,75;382,05;694,61;
11/10/1996;1,025;6608,68;381,3;700,66;
14/10/1996;1,0243;6631,32;381,75;703,54;
15/10/1996;1,0247;6744,94;381,25;702,57;
16/10/1996;1,0249;6733,54;381,15;704,41;
17/10/1996;1,0246;6766,04;380,6;706,99;
18/10/1996;1,0248;6798,15;380,35;710,82;
21/10/1996;1,025;6798,92;381,9;709,85;
22/10/1996;1,0261;6675,62;384;706,57;
23/10/1996;1,0266;6648,61;383,85;707,27;
24/10/1996;1,0259;6588,85;383,15;702,29;
25/10/1996;1,0268;6503,36;382,85;700,92;
28/10/1996;1,0276;6401,08;383,25;697,26;
29/10/1996;1,0281;6549,76;380,65;701,5;
30/10/1996;1,027;6543,23;380,5;700,9;
31/10/1996;1,0272;6533,15;378,05;705,27;
01/11/1996;1,0276;6641,18;378,25;703,77;
04/11/1996;1,0276;6658,53;378,7;706,73;
05/11/1996;1,0276;6697,59;378,75;714,14;
06/11/1996;1,0276;6704,6;378;724,59;
07/11/1996;1,0283;6666,67;379,15;727,65;
08/11/1996;1,0291;6559,6;379,05;730,82;
11/11/1996;1,0293;6582,91;381,5;731,87;
12/11/1996;1,0307;6523,32;382,65;729,56;
13/11/1996;1,0304;6570,98;383,1;731,13;
14/11/1996;1,0302;6523;381,4;735,88;
15/11/1996;1,0295;6523;379,75;737,62;
18/11/1996;1,03;6556,25;379,1;737,02;
19/11/1996;1,0299;6556,99;378,15;742,16;
20/11/1996;1,0304;6541,3;378,35;743,95;
21/11/1996;1,0307;6625,95;377,75;742,75;
22/11/1996;1,0307;6645,27;376,35;748,73;
25/11/1996;1,0307;6649,21;374,5;757,03;
26/11/1996;1,032;6631,52;375,2;755,96;
27/11/1996;1,032;6591,89;373,35;755;
28/11/1996;1,0324;6644,89;372,75;755;
29/11/1996;1,0328;6666,09;371,65;757,02;
02/12/1996;1,0327;6735,64;368,2;756,56;
03/12/1996;1,0328;6836,8;368,9;748,28;
04/12/1996;1,0334;6797,61;370,83;745,1;
05/12/1996;1,0346;6947,11;370,9;744,38;
06/12/1996;1,0347;6872,91;368,95;739,6;
09/12/1996;1,0345;6836,37;368,2;749,81;
10/12/1996;1,0356;6855,86;368,65;747,54;
11/12/1996;1,0366;6677,79;368,9;740,73;
12/12/1996;1,0372;6657,46;369,6;729,33;
13/12/1996;1,0377;6680,19;368,7;728,64;
16/12/1996;1,0385;6654,36;368,1;720,98;
17/12/1996;1,0403;6784,58;368,55;726,04;
18/12/1996;1,038;6910,42;369,3;731,54;
19/12/1996;1,038;6891,65;369;745,76;
20/12/1996;1,0388;6942,24;368,55;748,87;
23/12/1996;1,0384;6912,58;368,85;746,92;
24/12/1996;1,0387;6912,58;368,85;751,03;
25/12/1996;1,0387;6912,58;369,05;751,03;
26/12/1996;1,0385;6957,76;368,85;755,82;
27/12/1996;1,0395;7006,85;369,6;756,79;
30/12/1996;1,0391;7039,95;370,05;753,85;
31/12/1996;1,0385;7039,95;367,7;740,74;
01/01/1997;1,0385;7039,95;369,65;740,74;
02/01/1997;1,0393;6955,54;365,55;737,01;
03/01/1997;1,0394;6997,76;361;748,03;
06/01/1997;1,0401;7159,51;357,95;747,65;
07/01/1997;1,0401;7297,46;358,85;753,23;
08/01/1997;1,0408;7427,02;355,8;748,41;
09/01/1997;1,041;7454,21;357,55;754,85;
10/01/1997;1,0404;7478,34;359,05;759,5;
13/01/1997;1,0416;7411,75;358,6;759,51;
14/01/1997;1,0418;7621,14;354;768,86;
15/01/1997;1,0426;7667,58;352,5;767,2;
16/01/1997;1,0432;7655,82;354,55;769,75;
17/01/1997;1,0435;7816,25;355,55;776,17;
20/01/1997;1,0426;7835,44;353,45;776,7;
21/01/1997;1,043;7904,91;352,9;782,72;
22/01/1997;1,0431;7817,5;351;786,23;
23/01/1997;1,0434;7890,67;352;777,56;
24/01/1997;1,0438;7759,79;352,35;770,52;
27/01/1997;1,0434;7759,06;356,25;765,02;
28/01/1997;1,0445;7849,79;353,25;765,02;
29/01/1997;1,0452;7736,91;351,25;772,5;
30/01/1997;1,0453;7788,81;345,6;784,17;
31/01/1997;1,0456;7964,69;344,35;786,16;
03/02/1997;1,0453;8095,94;346,65;786,73;
04/02/1997;1,0461;8102,25;344,25;789,26;
05/02/1997;1,0466;8171,19;344,45;778,28;
06/02/1997;1,0468;8147,85;342,45;780,15;
07/02/1997;1,0476;8316,55;341,95;789,56;
10/02/1997;1,0466;8316,55;341,05;785,43;
11/02/1997;1,0466;8316,55;339,85;789,59;
12/02/1997;1,0471;8670,63;342,85;802,77;
13/02/1997;1,0486;8764,92;341;811,82;
14/02/1997;1,0491;8699,99;345,2;808,48;
17/02/1997;1,0487;8816,08;344,25;808,48;
18/02/1997;1,0491;8950,25;345,65;816,29;
19/02/1997;1,0501;8771,35;345,25;812,49;
20/02/1997;1,0501;8701,82;350,75;802,8;
21/02/1997;1,0505;8719,52;352,25;801,77;
24/02/1997;1,0502;8959,25;353,45;810,28;
25/02/1997;1,0506;9149,12;354,25;812,1;
26/02/1997;1,0513;8927,87;354,25;805,68;
27/02/1997;1,0508;8776,79;359,15;795,07;
28/02/1997;1,051;8828,73;363,45;790,82;
03/03/1997;1,0511;8978,22;361,8;795,31;
04/03/1997;1,0515;8961,44;358,95;790,95;
05/03/1997;1,0525;9074,47;352,95;801,99;
06/03/1997;1,0527;9125,57;352,15;798,56;
07/03/1997;1,0525;9180,58;348,7;804,97;
10/03/1997;1,0527;9419,18;351,5;813,65;
11/03/1997;1,0532;9565,3;353,55;811,34;
12/03/1997;1,0534;9317,19;352,3;804,26;
13/03/1997;1,0554;9314,13;353,75;789,56;
14/03/1997;1,0551;9499,4;352,25;793,17;
17/03/1997;1,0561;9263,3;347,75;795,71;
18/03/1997;1,0584;9172,49;349,85;789,66;
19/03/1997;1,06;9087,93;352;785,77;
20/03/1997;1,0597;9302,53;351,5;782,65;
21/03/1997;1,0614;9301,65;352,85;784,1;
24/03/1997;1,0615;9327,73;350;790,89;
25/03/1997;1,0607;9380,32;347,5;789,07;
26/03/1997;1,061;9271,6;350,35;790,5;
27/03/1997;1,0585;9271,6;348,15;773,88;
28/03/1997;1,0585;9271,6;349,75;773,88;
31/03/1997;1,0595;9044,35;351,25;757,12;
01/04/1997;1,0585;9138,31;351,95;759,64;
02/04/1997;1,0591;9237,37;349,05;750,11;
03/04/1997;1,06;9302,19;348,85;750,32;
04/04/1997;1,0581;9705,25;348,75;757,9;
07/04/1997;1,0586;9836,52;348,05;762,13;
08/04/1997;1,0584;9737,7;348,55;766,12;
09/04/1997;1,0586;9819,12;348,05;760,6;
10/04/1997;1,0589;9732,57;348,65;758,34;
11/04/1997;1,0591;9517,72;346,95;737,65;
14/04/1997;1,0598;9455,79;346,25;743,73;
15/04/1997;1,0602;9490,16;342,05;754,72;
16/04/1997;1,0611;9565,7;341,55;763,53;
17/04/1997;1,0609;9418,63;342,55;761,77;
18/04/1997;1,0614;9422,2;341,45;766,34;
21/04/1997;1,0621;9422,2;342,9;760,37;
22/04/1997;1,0621;9473,75;341,3;774,61;
23/04/1997;1,063;9634,18;341,35;773,64;
24/04/1997;1,0628;9708,95;340,75;771,18;
25/04/1997;1,0627;9731,75;341,95;765,37;
28/04/1997;1,0628;9761,64;339,65;772,96;
29/04/1997;1,0628;9858,19;339,95;794,05;
30/04/1997;1,0635;9982,39;339,5;801,34;
01/05/1997;1,0634;9982,39;340,45;798,53;
02/05/1997;1,0639;10074,27;340,25;812,97;
05/05/1997;1,0643;9993,57;342,85;830,24;
06/05/1997;1,0646;10218,66;340,45;827,76;
07/05/1997;1,0649;10179,65;341,45;815,62;
08/05/1997;1,0647;10437,44;343,75;820,26;
09/05/1997;1,0655;10491,81;348,05;824,78;
12/05/1997;1,0667;10681,05;347,65;837,66;
13/05/1997;1,0675;10647,98;349,5;833,13;
14/05/1997;1,0679;10282,97;347,48;836,04;
15/05/1997;1,067;10353,79;347,55;841,88;
16/05/1997;1,0673;10498,95;344,05;829,75;
19/05/1997;1,0674;10505,66;341,45;833,27;
20/05/1997;1,0681;10640,83;343,15;841,66;
21/05/1997;1,0685;10714,89;342,95;839,35;
22/05/1997;1,0696;10745,23;342,65;835,66;
23/05/1997;1,0726;10764,03;342,6;847,03;
26/05/1997;1,0725;10960,81;343;847,03;
27/05/1997;1,0725;11133,19;344,1;849,71;
28/05/1997;1,0727;11300,65;344,85;847,21;
29/05/1997;1,074;11300,65;345,75;844,08;
30/05/1997;1,0703;11344,83;344,65;848,28;
02/06/1997;1,0705;11360,81;344,45;846,36;
03/06/1997;1,0711;11110,42;343,25;845,48;
04/06/1997;1,0723;11029,92;341,25;840,11;
05/06/1997;1,0724;11106,34;343,35;843,43;
06/06/1997;1,0726;11333,83;343,65;858,01;
09/06/1997;1,0726;11396,02;344,05;862,91;
10/06/1997;1,0726;11428,64;344,05;865,27;
11/06/1997;1,073;11489,79;343,85;869,57;
12/06/1997;1,0729;11851,83;341,55;883,48;
13/06/1997;1,0746;11828,38;341,05;893,27;
16/06/1997;1,0736;11953,76;342,65;893,9;
17/06/1997;1,0737;12118,79;341,75;894,42;
18/06/1997;1,0747;12205,81;339,25;889,06;
19/06/1997;1,0764;12205,05;340,55;897,99;
20/06/1997;1,0773;12121,15;337,7;898,7;
23/06/1997;1,0764;12238,91;339,75;878,62;
24/06/1997;1,0766;12587,37;337,55;896,34;
25/06/1997;1,0765;13053,34;337,35;888,99;
26/06/1997;1,0764;12873,97;338,25;883,68;
27/06/1997;1,0768;12757,83;334,55;887,3;
30/06/1997;1,0766;12567,62;333,95;885,14;
01/07/1997;1,0766;13002,29;334,15;891,03;
02/07/1997;1,0767;13259,63;331,15;904,03;
03/07/1997;1,0774;13284,83;325,25;916,92;
04/07/1997;1,0775;13493,82;324,5;916,92;
07/07/1997;1,0776;13502,34;318;912,2;
08/07/1997;1,0791;13617,31;319,85;918,75;
09/07/1997;1,0789;13617,31;318,25;907,54;
10/07/1997;1,0793;13608,76;319,9;913,78;
11/07/1997;1,0801;13153,29;321,35;916,68;
14/07/1997;1,08;12698,11;319,95;918,38;
15/07/1997;1,0804;11617,03;318,05;925,76;
16/07/1997;1,0807;12640,87;318,05;936,59;
17/07/1997;1,0808;11728,48;323,75;931,61;
18/07/1997;1,081;11181,79;328,95;915,3;
21/07/1997;1,0811;11291,91;325,65;912,94;
22/07/1997;1,0811;12235,32;325,25;933,98;
23/07/1997;1,0821;12426,95;323;936,56;
24/07/1997;1,0818;12524,2;323,38;940,3;
25/07/1997;1,082;12522,74;326;938,79;
28/07/1997;1,0823;12937,81;328,63;936,45;
29/07/1997;1,0831;13043,86;325,95;942,29;
30/07/1997;1,0829;13018,66;326,05;952,29;
31/07/1997;1,083;12872,46;324,55;954,29;
01/08/1997;1,083;12259,14;324,75;947,14;
04/08/1997;1,0831;12016,91;323,95;950,3;
05/08/1997;1,084;11908,69;320,65;952,37;
06/08/1997;1,0841;12523,08;318,55;960,32;
07/08/1997;1,085;12322,81;321,95;951,19;
08/08/1997;1,0854;12128,97;327,15;933,54;
11/08/1997;1,0855;11948,57;328,45;937;
12/08/1997;1,0854;11809,56;327,05;926,53;
13/08/1997;1,0859;11850,68;326,85;922,02;
14/08/1997;1,086;11904,83;324,45;924,77;
15/08/1997;1,0874;11334,87;326,05;900,81;
18/08/1997;1,09;11337,89;321,45;912,49;
19/08/1997;1,0891;11211,44;323,25;926,01;
20/08/1997;1,0888;10848,87;321,45;939,35;
21/08/1997;1,0885;11180,48;323,88;925,05;
22/08/1997;1,0925;11157,94;324,75;923,55;
25/08/1997;1,0915;11421,52;324,7;920,16;
26/08/1997;1,0922;11626,04;325,9;913,02;
27/08/1997;1,093;11719,34;325,45;913,7;
28/08/1997;1,0912;11267,09;323,95;903,67;
29/08/1997;1,0913;10609,45;324,15;899,47;
01/09/1997;1,0919;10109,1;324,55;899,47;
02/09/1997;1,0918;11062,92;322,5;927,58;
03/09/1997;1,0921;11119,46;322;927,86;
04/09/1997;1,0921;11430,62;321,35;930,87;
05/09/1997;1,0925;11838,38;322,55;929,05;
08/09/1997;1,0911;11684,98;321,95;931,2;
09/09/1997;1,0911;11734,56;321,5;933,62;
10/09/1997;1,0913;11361,11;321,45;919,03;
11/09/1997;1,0918;11093,99;324,25;912,59;
12/09/1997;1,0921;11292,14;323,75;923,91;
15/09/1997;1,0923;10864,76;323,45;919,77;
16/09/1997;1,0928;11204,38;320,75;945,64;
17/09/1997;1,0934;11524,36;320,25;943;
18/09/1997;1,0937;11713,96;320,65;947,29;
19/09/1997;1,0938;11649,66;320,85;950,51;
22/09/1997;1,0945;11697;320,95;955,43;
23/09/1997;1,0948;11516,13;321,95;951,93;
24/09/1997;1,095;11482,4;323,25;944,48;
25/09/1997;1,0951;11384,58;327,15;937,91;
26/09/1997;1,0957;11533,79;326,75;945,22;
29/09/1997;1,0956;11614,21;328,25;953,34;
30/09/1997;1,096;11797,21;334,45;947,28;
01/10/1997;1,0963;12173,46;333,75;955,41;
02/10/1997;1,0964;12396,62;331,45;960,46;
03/10/1997;1,0967;12540,96;334,85;965,03;
06/10/1997;1,097;12688,29;332,55;972,69;
07/10/1997;1,0973;12480,85;331,45;983,12;
08/10/1997;1,0975;12432,74;333,25;973,84;
09/10/1997;1,0978;12684,27;327,75;970,62;
10/10/1997;1,0981;12737,88;329,65;966,98;
13/10/1997;1,0981;12697,59;328,45;968,1;
14/10/1997;1,0984;12895,39;327,95;970,28;
15/10/1997;1,099;12830,4;325,35;965,72;
16/10/1997;1,0992;12578,18;325,85;955,23;
17/10/1997;1,0995;12487,76;325,25;944,16;
20/10/1997;1,0999;12703,91;323,65;955,61;
21/10/1997;1,1;13015,79;322,7;972,28;
22/10/1997;1,1004;12955,6;322,45;968,49;
23/10/1997;1,1005;11899,31;323,65;950,69;
24/10/1997;1,1008;11545,27;309;941,64;
27/10/1997;1,1024;9816,81;311,13;876,99;
28/10/1997;1,106;10447,32;316,35;921,85;
29/10/1997;1,102;9818,15;313,85;919,16;
30/10/1997;1,1059;8854,75;316,25;903,68;
31/10/1997;1,1027;8986,33;311,45;914,62;
03/11/1997;1,1026;9858,04;313,55;938,99;
04/11/1997;1,1037;10254,14;313,95;940,76;
05/11/1997;1,1037;9988,37;313,55;942,76;
06/11/1997;1,1065;9434,65;312,45;938,03;
07/11/1997;1,1079;8832,62;310,25;927,51;
10/11/1997;1,1049;9006,07;310;921,13;
11/11/1997;1,1046;8710,84;309,3;923,78;
12/11/1997;1,106;7822,01;307,25;905,96;
13/11/1997;1,1064;8072,03;308;916,66;
14/11/1997;1,1078;8731,79;303,35;928,35;
17/11/1997;1,1064;9083,35;303,85;946,2;
18/11/1997;1,1063;9027,74;306,25;938,23;
19/11/1997;1,1077;9332,21;303,95;944,59;
20/11/1997;1,1079;9188,54;303,05;958,98;
21/11/1997;1,1088;9422,09;304,95;963,09;
24/11/1997;1,1092;9070,02;302,85;946,67;
25/11/1997;1,1101;9150,75;299,15;950,82;
26/11/1997;1,11;9372,76;296,55;951,64;
27/11/1997;1,1086;9619,11;296,25;951,64;
28/11/1997;1,1095;9394,78;297;955,4;
01/12/1997;1,1092;9648,49;293,45;974,78;
02/12/1997;1,1092;9964,3;293,55;971,68;
03/12/1997;1,11;9991,72;292,15;976,77;
04/12/1997;1,1102;10046,34;285,95;973,1;
05/12/1997;1,1101;10080,05;288,25;983,79;
08/12/1997;1,1115;10078,91;287,55;982,37;
09/12/1997;1,1114;9840,07;282,75;975,78;
10/12/1997;1,1124;9461,53;287;969,79;
11/12/1997;1,1155;9108,68;283,95;954,94;
12/12/1997;1,1158;9146,86;282,85;953,39;
15/12/1997;1,1138;9550,84;283,75;963,39;
16/12/1997;1,113;9742,76;284,95;968,04;
17/12/1997;1,1138;9853,6;288,15;965,54;
18/12/1997;1,114;9482,84;287;955,3;
19/12/1997;1,1144;9139,01;289,05;946,78;
22/12/1997;1,1147;9494,45;291,65;953,7;
23/12/1997;1,1144;9554,23;294,05;939,13;
24/12/1997;1,1146;9554,23;296,45;932,7;
25/12/1997;1,1146;9554,23;296,25;932,7;
26/12/1997;1,1148;9794,83;294,65;936,46;
29/12/1997;1,1154;10051,86;290,75;953,35;
30/12/1997;1,1161;10196,55;290,35;970,84;
31/12/1997;1,116;10196,55;289,05;970,43;
01/01/1998;1,116;10196,55;288,75;970,43;
02/01/1998;1,1161;10479,84;288,25;975,04;
05/01/1998;1,116;10606,92;281,85;977,07;
06/01/1998;1,1161;10184,59;280,85;966,58;
07/01/1998;1,1171;9879,01;283,25;964;
08/01/1998;1,1175;9657,59;281,05;956,05;
09/01/1998;1,118;9118,23;278,65;927,69;
12/01/1998;1,1188;9227,36;278,15;939,21;
13/01/1998;1,1182;9415,56;283,15;952,12;
14/01/1998;1,1184;9349,44;281,45;957,94;
15/01/1998;1,1204;9140,05;286,95;950,73;
16/01/1998;1,1201;9448;290,15;961,51;
19/01/1998;1,1196;9752,71;287,45;961,51;
20/01/1998;1,1201;9568,34;291,45;978,6;
21/01/1998;1,1203;9385,35;292,85;970,81;
22/01/1998;1,12;9709,03;290,75;963,04;
23/01/1998;1,121;9467,68;299,63;957,59;
26/01/1998;1,1212;9513,37;297,5;956,95;
27/01/1998;1,122;9651,36;300,65;969,02;
28/01/1998;1,1223;9773,09;305,38;977,46;
29/01/1998;1,1228;9785,72;302,38;985,49;
30/01/1998;1,1234;9720,29;302,45;980,28;
02/02/1998;1,1232;9973,05;303;1001,27;
03/02/1998;1,124;10054,85;295,35;1006;
04/02/1998;1,1237;9971,2;299,1;1006,9;
05/02/1998;1,1236;9948,06;298,65;1003,54;
06/02/1998;1,125;10010,75;298,15;1012,46;
09/02/1998;1,1251;10239,91;299,6;1010,74;
10/02/1998;1,126;10278,09;300,45;1019,01;
11/02/1998;1,1261;10485,26;300,5;1020,01;
12/02/1998;1,1264;10350,26;298,6;1024,14;
13/02/1998;1,1272;10365;299,85;1020,09;
16/02/1998;1,127;10233,26;298,35;1020,09;
17/02/1998;1,128;10420,07;297,45;1022,76;
18/02/1998;1,1282;10322;297,85;1032,08;
19/02/1998;1,1288;10235,82;298,85;1028,28;
20/02/1998;1,1291;10318,73;297,25;1034,21;
23/02/1998;1,129;10318,73;293,75;1038,14;
24/02/1998;1,129;10318,73;291,5;1030,56;
25/02/1998;1,1292;10545,67;291,85;1042,9;
26/02/1998;1,1294;10556,57;294,55;1048,67;
27/02/1998;1,13;10570,84;299,15;1049,34;
02/03/1998;1,1301;10845,34;299,5;1047,7;
03/03/1998;1,1301;10939,12;297,85;1052,02;
04/03/1998;1,131;10898,66;296;1047,33;
05/03/1998;1,131;10947,65;293,4;1035,05;
06/03/1998;1,1311;11159,19;294,45;1055,69;
09/03/1998;1,1319;11166,83;294,45;1052,31;
10/03/1998;1,132;11180,6;296;1064,25;
11/03/1998;1,1321;11223,21;294,45;1068,47;
12/03/1998;1,1324;11356,07;294,55;1069,92;
13/03/1998;1,133;11566,33;295,35;1068,61;
16/03/1998;1,133;11600,81;294,35;1079,27;
17/03/1998;1,1331;11808,27;292;1080,45;
18/03/1998;1,134;11894,32;291,4;1085,52;
19/03/1998;1,134;11831,69;291,25;1089,74;
20/03/1998;1,1342;11919,28;291,75;1099,16;
23/03/1998;1,1345;12038,28;297,75;1095,55;
