Data,USDBRL ,IBOVESPA,OURO,SPX
2000-11-30,1.98,13287.39,270.45,1314.95
2000-12-01,1.9745,13437.49,269.4,1315.23
2000-12-04,1.978,13510.0,271.2,1324.97
2000-12-05,1.956,14181.62,270.55,1376.54
2000-12-06,1.972,13945.41,274.75,1351.46
2000-12-07,1.974,14459.98,273.85,1343.55
2000-12-08,1.969,14982.99,272.8,1369.89
2000-12-11,1.967,15187.95,270.85,1380.2
2000-12-12,1.968,14906.02,270.95,1371.18
2000-12-13,1.956,15290.51,269.05,1359.99
2000-12-14,1.963,15259.0,269.55,1340.93
2000-12-15,1.965,14987.95,270.95,1312.15
2000-12-18,1.9555,15082.75,270.15,1322.74
2000-12-19,1.9515,15336.11,270.25,1305.6
2000-12-20,1.96,14622.41,272.85,1264.74
2000-12-21,1.9535,14505.45,274.15,1274.86
2000-12-22,1.9585,14652.06,273.95,1305.97
2000-12-25,1.9535,14652.06,273.8,1305.97
2000-12-26,1.96,14794.58,274.45,1315.19
2000-12-27,1.959,15186.15,275.25,1328.92
2000-12-28,1.95,15259.29,272.25,1334.22
2000-12-29,1.95,15259.29,272.25,1320.28
2001-01-01,1.9525,15259.29,272.5,1320.28
2001-01-02,1.9425,15425.34,269.25,1283.27
2001-01-03,1.931,16599.42,268.15,1347.56
2001-01-04,1.942,16675.06,267.55,1333.34
2001-01-05,1.954,16409.81,268.15,1298.35
2001-01-08,1.9495,16562.14,268.35,1295.86
2001-01-09,1.943,16975.64,267.75,1300.8
2001-01-10,1.943,16918.57,264.95,1313.27
2001-01-11,1.955,17023.58,264.25,1326.82
2001-01-12,1.9475,16850.09,264.3,1318.32
2001-01-15,1.948,16962.75,263.65,1318.32
2001-01-16,1.9515,16720.98,263.55,1326.65
2001-01-17,1.9555,17191.02,263.55,1329.47
2001-01-18,1.9545,17521.46,264.55,1347.97
2001-01-19,1.9575,17530.09,264.75,1342.54
2001-01-22,1.9565,17391.67,266.95,1342.9
2001-01-23,1.9605,17832.13,266.55,1360.4
2001-01-24,1.969,17771.76,264.7,1364.3
2001-01-25,1.974,17771.76,264.95,1357.51
2001-01-26,1.9735,17889.05,263.05,1354.95
2001-01-29,1.973,17883.38,263.05,1364.17
2001-01-30,1.9665,17722.58,265.9,1373.73
2001-01-31,1.972,17672.77,265.85,1366.01
2001-02-01,1.99,17038.74,268.75,1373.47
2001-02-02,1.987,16914.96,267.55,1349.47
2001-02-05,2.0035,16731.24,265.65,1354.31
2001-02-06,1.999,17006.77,263.75,1352.26
2001-02-07,2.0045,16812.35,263.35,1340.89
2001-02-08,1.99,17243.3,260.65,1332.53
2001-02-09,1.981,17138.4,260.65,1314.76
2001-02-12,1.9835,16917.06,261.35,1330.31
2001-02-13,1.9875,17095.78,260.95,1318.8
2001-02-14,1.9885,17120.05,259.85,1315.92
2001-02-15,1.989,16937.19,255.85,1326.61
2001-02-16,2.0025,16259.05,258.95,1301.53
2001-02-19,2.0025,16060.76,259.65,1301.53
2001-02-20,2.01,15910.57,256.65,1278.94
2001-02-21,2.04,15593.86,258.65,1255.27
2001-02-22,2.0425,15910.36,259.05,1252.82
2001-02-23,2.0355,16157.75,261.55,1245.86
2001-02-26,2.0285,16157.75,266.85,1267.65
2001-02-27,2.0325,16157.75,268.25,1257.94
2001-02-28,2.046,15891.41,267.15,1239.94
2001-03-01,2.0395,16416.58,265.65,1241.23
2001-03-02,2.027,16581.0,262.85,1234.18
2001-03-05,2.022,16537.24,263.05,1241.41
2001-03-06,2.0335,16324.33,260.75,1253.8
2001-03-07,2.041,16395.21,262.45,1261.89
2001-03-08,2.0515,16226.71,267.1,1264.74
2001-03-09,2.045,16123.44,271.75,1233.42
2001-03-12,2.059,15527.26,272.55,1180.16
2001-03-13,2.062,15584.14,267.85,1197.66
2001-03-14,2.078,15244.9,263.45,1166.71
2001-03-15,2.0965,15060.87,260.65,1173.56
2001-03-16,2.129,15237.03,259.05,1150.53
2001-03-19,2.112,14835.9,260.75,1170.81
2001-03-20,2.084,14903.36,261.55,1142.62
2001-03-21,2.122,14852.68,262.95,1122.14
2001-03-22,2.161,14067.27,262.05,1117.58
2001-03-23,2.172,14435.08,262.3,1139.83
2001-03-26,2.134,14712.04,262.65,1152.69
2001-03-27,2.123,14835.4,261.55,1182.17
2001-03-28,2.124,14631.88,260.05,1153.29
2001-03-29,2.1515,14282.18,258.95,1147.95
2001-03-30,2.1525,14438.45,257.95,1160.33
2001-04-02,2.166,13981.3,255.55,1145.87
2001-04-03,2.176,13736.61,257.05,1106.46
2001-04-04,2.173,13854.76,258.45,1103.25
2001-04-05,2.153,14442.51,258.55,1151.44
2001-04-06,2.1655,14484.51,260.05,1128.43
2001-04-09,2.157,14718.99,258.45,1137.59
2001-04-10,2.1375,15047.76,257.65,1168.38
2001-04-11,2.154,14818.83,258.75,1165.89
2001-04-12,2.154,14969.37,260.15,1183.5
2001-04-13,2.165,14969.37,259.25,1183.5
2001-04-16,2.196,14444.59,263.35,1179.68
2001-04-17,2.197,14336.9,261.0,1191.81
2001-04-18,2.181,14955.36,261.25,1238.16
2001-04-19,2.188,14431.08,265.6,1253.7
2001-04-20,2.235,13696.42,264.65,1242.98
2001-04-23,2.2615,13892.65,263.75,1224.36
2001-04-24,2.2655,14068.0,264.15,1209.47
2001-04-25,2.288,14162.75,262.25,1228.75
2001-04-26,2.244,14757.02,264.15,1234.52
2001-04-27,2.203,14927.95,263.65,1253.05
2001-04-30,2.2,14917.54,264.05,1249.46
2001-05-01,2.2015,14917.54,264.55,1266.44
2001-05-02,2.2365,14897.24,265.5,1267.43
2001-05-03,2.208,15141.91,266.15,1248.58
2001-05-04,2.202,15092.76,266.15,1266.61
2001-05-07,2.2145,14875.0,266.25,1263.51
2001-05-08,2.245,14747.41,264.95,1261.2
2001-05-09,2.2625,14778.98,270.05,1255.54
2001-05-10,2.258,14993.46,269.25,1255.18
2001-05-11,2.289,14493.2,268.05,1245.67
2001-05-14,2.313,14132.76,268.35,1248.92
2001-05-15,2.3395,14226.33,268.35,1249.44
2001-05-16,2.317,14714.25,272.25,1284.99
2001-05-17,2.3045,14793.51,273.75,1288.49
2001-05-18,2.303,14884.06,287.55,1291.96
2001-05-21,2.319,15127.91,285.35,1312.83
2001-05-22,2.324,14828.87,285.35,1309.38
2001-05-23,2.348,14691.61,283.75,1289.05
2001-05-24,2.3475,14523.21,279.25,1293.17
2001-05-25,2.3225,14310.06,277.65,1277.89
2001-05-28,2.3355,14302.02,277.65,1277.89
2001-05-29,2.349,14453.91,273.95,1267.93
2001-05-30,2.345,14489.36,266.05,1248.08
2001-05-31,2.382,14649.98,265.85,1255.82
2001-06-01,2.3815,14791.97,267.05,1260.67
2001-06-04,2.3855,15103.86,265.75,1267.11
2001-06-05,2.389,15394.82,266.25,1283.57
2001-06-06,2.3895,15328.83,266.25,1270.03
2001-06-07,2.361,15464.06,266.35,1276.96
2001-06-08,2.361,15366.25,273.75,1264.96
2001-06-11,2.379,15224.19,268.15,1254.39
2001-06-12,2.405,15173.07,271.85,1255.85
2001-06-13,2.421,15403.4,272.35,1241.6
2001-06-14,2.4235,15403.4,275.65,1219.87
2001-06-15,2.4115,14985.01,271.55,1214.36
2001-06-18,2.463,14355.42,272.55,1208.43
2001-06-19,2.4795,14400.73,273.65,1212.58
2001-06-20,2.4745,14571.24,272.75,1223.14
2001-06-21,2.37,14822.98,272.95,1237.04
2001-06-22,2.302,14682.1,272.6,1225.35
2001-06-25,2.2995,14539.6,273.95,1218.6
2001-06-26,2.326,14459.99,276.15,1216.76
2001-06-27,2.306,14308.0,272.35,1211.07
2001-06-28,2.2985,14390.97,269.25,1226.2
2001-06-29,2.3105,14559.79,270.85,1224.42
2001-07-02,2.3315,14555.0,269.55,1236.71
2001-07-03,2.3525,14352.77,267.75,1234.45
2001-07-04,2.424,14056.0,267.95,1234.45
2001-07-05,2.4675,14047.66,265.35,1219.24
2001-07-06,2.4545,13906.76,266.25,1190.59
2001-07-09,2.4515,13906.76,266.65,1198.78
2001-07-10,2.4915,13569.79,266.35,1181.52
2001-07-11,2.5015,13811.84,268.45,1180.18
2001-07-12,2.553,13916.0,266.85,1208.14
2001-07-13,2.5785,14078.46,267.35,1215.68
2001-07-16,2.58,13811.39,267.15,1202.45
2001-07-17,2.5,14168.65,268.35,1214.44
2001-07-18,2.505,13790.88,270.75,1207.71
2001-07-19,2.4935,13761.51,269.55,1215.02
2001-07-20,2.4485,14092.32,270.05,1210.85
2001-07-23,2.4135,14067.72,268.85,1191.03
2001-07-24,2.468,13737.59,269.75,1171.65
2001-07-25,2.4855,13955.89,267.75,1190.49
2001-07-26,2.4965,13810.29,266.45,1202.93
2001-07-27,2.4575,13910.26,267.55,1205.82
2001-07-30,2.422,13703.61,265.25,1204.52
2001-07-31,2.4665,13754.16,266.65,1211.23
2001-08-01,2.494,13743.06,267.55,1215.93
2001-08-02,2.488,13822.72,268.05,1220.75
2001-08-03,2.5015,13838.42,268.55,1214.35
2001-08-06,2.454,14046.82,267.75,1200.48
2001-08-07,2.4815,14035.91,267.65,1204.4
2001-08-08,2.468,13919.18,268.35,1183.53
2001-08-09,2.4775,13834.19,274.15,1183.43
2001-08-10,2.4625,13915.09,274.55,1190.16
2001-08-13,2.499,13771.36,275.95,1191.29
2001-08-14,2.513,13829.49,276.75,1186.73
2001-08-15,2.489,13658.6,275.85,1178.02
2001-08-16,2.4995,13509.47,275.35,1181.66
2001-08-17,2.519,13044.21,279.25,1161.97
2001-08-20,2.519,13115.48,276.05,1171.41
2001-08-21,2.551,12891.7,275.05,1157.26
2001-08-22,2.52,12952.23,274.55,1165.31
2001-08-23,2.5335,12750.79,275.55,1162.09
2001-08-24,2.547,13001.12,272.85,1184.93
2001-08-27,2.5555,12995.85,272.75,1179.21
2001-08-28,2.555,13018.1,272.25,1161.51
2001-08-29,2.544,13076.99,273.75,1148.6
2001-08-30,2.531,12892.39,275.25,1129.03
2001-08-31,2.5635,12840.6,274.4,1133.58
2001-09-03,2.566,12800.03,273.5,1133.58
2001-09-04,2.554,12766.88,271.65,1132.94
2001-09-05,2.5835,12590.92,272.05,1131.74
2001-09-06,2.5815,12255.29,273.15,1106.4
2001-09-07,2.5643,12255.29,273.15,1085.78
2001-09-10,2.607,11922.39,271.75,1092.54
2001-09-11,2.664,10827.96,286.25,1092.54
2001-09-12,2.6885,11113.5,278.25,1092.54
2001-09-13,2.668,10306.26,281.25,1092.54
2001-09-14,2.67,10034.4,285.55,1092.54
2001-09-17,2.666,10544.99,289.45,1038.77
2001-09-18,2.694,10554.13,287.75,1032.74
2001-09-19,2.71,10744.53,290.5,1016.1
2001-09-20,2.768,10543.12,288.65,984.54
2001-09-21,2.8325,10418.75,291.45,965.8
2001-09-24,2.7175,10532.83,289.25,1003.45
2001-09-25,2.723,10229.05,289.75,1012.27
2001-09-26,2.747,10005.87,293.25,1007.04
2001-09-27,2.6745,10404.72,291.95,1018.61
2001-09-28,2.67,10635.74,293.25,1040.94
2001-10-01,2.689,10501.12,291.7,1038.55
2001-10-02,2.705,10350.83,289.45,1051.33
2001-10-03,2.721,10233.26,289.45,1072.28
2001-10-04,2.737,10061.92,289.85,1069.63
2001-10-05,2.777,10197.07,291.0,1071.38
2001-10-08,2.76,10094.56,291.9,1062.44
2001-10-09,2.78,10284.45,288.0,1056.75
2001-10-10,2.7695,10462.25,284.85,1080.99
2001-10-11,2.781,10784.72,281.25,1097.43
2001-10-12,2.785,10784.72,284.45,1091.65
2001-10-15,2.762,11329.32,281.45,1089.98
2001-10-16,2.71,11257.85,281.35,1097.54
2001-10-17,2.722,11271.49,282.45,1077.09
2001-10-18,2.7595,10994.96,279.45,1068.61
2001-10-19,2.7335,11331.57,279.65,1073.48
2001-10-22,2.721,11699.99,275.55,1089.9
2001-10-23,2.731,11613.44,275.95,1084.78
2001-10-24,2.76,11467.74,275.45,1085.2
2001-10-25,2.714,11723.75,277.25,1100.09
2001-10-26,2.725,11780.57,277.35,1104.61
2001-10-29,2.722,11377.02,279.28,1078.3
2001-10-30,2.7175,11023.95,280.5,1059.79
2001-10-31,2.6965,11364.71,279.65,1059.78
2001-11-01,2.672,11387.81,279.65,1084.1
2001-11-02,2.673,11387.81,279.95,1087.2
2001-11-05,2.6,12164.66,278.95,1102.84
2001-11-06,2.61,12415.57,280.25,1118.86
2001-11-07,2.559,12615.83,280.75,1115.8
2001-11-08,2.5325,12553.64,276.75,1118.54
2001-11-09,2.535,12730.71,277.45,1120.31
2001-11-12,2.55,12567.12,278.25,1118.33
2001-11-13,2.521,12918.09,277.55,1139.09
2001-11-14,2.544,12825.62,278.3,1141.21
2001-11-15,2.544,12825.62,275.35,1142.24
2001-11-16,2.5265,12882.82,274.85,1138.65
2001-11-19,2.52,12987.23,272.95,1151.06
2001-11-20,2.5535,12638.13,273.48,1142.66
2001-11-21,2.543,12793.79,273.15,1137.03
2001-11-22,2.5335,13019.43,272.85,1137.03
2001-11-23,2.502,13423.86,272.9,1150.34
2001-11-26,2.457,13759.53,273.15,1157.42
2001-11-27,2.467,13602.88,273.45,1149.5
2001-11-28,2.482,13019.2,274.35,1128.52
2001-11-29,2.5415,12736.39,274.05,1140.2
2001-11-30,2.4985,12931.71,274.4,1139.45
2001-12-03,2.4515,13336.0,277.25,1129.9
2001-12-04,2.437,13146.64,275.7,1144.8
2001-12-05,2.436,13382.13,274.45,1170.35
2001-12-06,2.42,13539.03,274.55,1167.1
2001-12-07,2.39,13298.72,274.55,1158.31
2001-12-10,2.332,13446.18,273.15,1139.93
2001-12-11,2.3675,13348.12,272.8,1136.76
2001-12-12,2.357,13562.94,274.55,1137.07
2001-12-13,2.373,13148.37,274.45,1119.38
2001-12-14,2.376,12959.17,278.45,1123.09
2001-12-17,2.355,12912.06,278.15,1134.36
2001-12-18,2.305,13397.36,280.45,1142.92
2001-12-19,2.2945,13290.01,276.15,1149.56
2001-12-20,2.335,12918.14,276.25,1139.93
2001-12-21,2.3425,13368.53,278.15,1144.89
2001-12-24,2.338,13368.53,278.05,1144.65
2001-12-25,2.338,13368.53,278.75,1144.65
2001-12-26,2.3245,13358.42,279.38,1149.37
2001-12-27,2.332,13757.0,277.05,1157.13
2001-12-28,2.3115,13577.57,276.55,1161.02
2001-12-31,2.3105,13577.57,278.95,1148.08
2002-01-01,2.3105,13577.57,278.95,1148.08
2002-01-02,2.302,13872.09,278.75,1154.67
2002-01-03,2.295,14265.35,278.45,1165.27
2002-01-04,2.331,14331.92,278.95,1172.51
2002-01-07,2.327,14378.59,278.75,1164.89
2002-01-08,2.374,14167.58,279.05,1160.71
2002-01-09,2.375,14020.79,283.95,1155.14
2002-01-10,2.423,13570.18,286.35,1156.55
2002-01-11,2.4015,13587.49,287.55,1145.6
2002-01-14,2.395,13121.72,284.95,1138.41
2002-01-15,2.375,13010.53,284.65,1146.19
2002-01-16,2.363,13083.72,287.15,1127.57
2002-01-17,2.3775,13336.73,284.05,1138.88
2002-01-18,2.365,13372.65,283.55,1127.58
2002-01-21,2.373,13154.56,282.55,1127.58
2002-01-22,2.38,13003.93,282.0,1119.31
2002-01-23,2.378,13232.14,279.25,1128.19
2002-01-24,2.396,13162.26,278.98,1132.16
2002-01-25,2.407,13162.26,279.45,1133.28
2002-01-28,2.424,13001.88,278.65,1133.06
2002-01-29,2.437,12501.06,281.85,1100.64
2002-01-30,2.4325,12532.33,281.9,1113.57
2002-01-31,2.413,12721.45,282.55,1130.21
2002-02-01,2.42,12658.66,286.25,1122.2
2002-02-04,2.423,12512.55,289.9,1094.44
2002-02-05,2.42,12747.51,297.55,1090.02
2002-02-06,2.4355,12750.97,297.0,1083.51
2002-02-07,2.4625,12683.67,301.15,1080.17
2002-02-08,2.4555,12597.86,303.75,1096.22
2002-02-11,2.4565,12597.86,299.75,1111.94
2002-02-12,2.4565,12597.86,300.25,1107.5
2002-02-13,2.409,12960.67,299.25,1118.51
2002-02-14,2.4305,13245.06,300.0,1116.48
2002-02-15,2.427,13229.51,297.85,1104.18
2002-02-18,2.4315,13121.71,297.75,1104.18
2002-02-19,2.425,12991.5,293.1,1083.34
2002-02-20,2.4195,13302.8,291.45,1097.98
2002-02-21,2.4225,13530.24,292.75,1080.95
2002-02-22,2.4215,13562.0,292.75,1089.84
2002-02-25,2.394,13977.6,292.55,1109.44
2002-02-26,2.395,13963.6,297.75,1109.38
2002-02-27,2.356,14212.12,296.8,1109.89
2002-02-28,2.3635,14033.29,296.55,1106.73
2002-03-01,2.3445,14414.0,298.15,1131.78
2002-03-04,2.3255,14471.23,296.85,1153.84
2002-03-05,2.3315,14011.44,293.95,1146.14
2002-03-06,2.3675,13838.72,293.5,1162.77
2002-03-07,2.3705,13725.98,289.55,1157.54
2002-03-08,2.3515,13961.93,289.75,1164.31
2002-03-11,2.356,13695.77,290.7,1168.26
2002-03-12,2.3295,14181.42,293.85,1165.58
2002-03-13,2.349,14244.16,293.35,1154.09
2002-03-14,2.344,14117.29,291.25,1153.04
2002-03-15,2.3465,14365.49,290.05,1166.16
2002-03-18,2.341,14244.64,292.57,1165.55
2002-03-19,2.343,14117.81,293.2,1170.29
2002-03-20,2.344,14089.77,292.45,1151.85
2002-03-21,2.342,13717.34,293.15,1153.59
2002-03-22,2.3615,13312.38,297.75,1148.7
2002-03-25,2.365,13277.58,298.25,1131.87
2002-03-26,2.3465,13569.95,296.75,1138.49
2002-03-27,2.323,13424.72,302.38,1144.58
2002-03-28,2.325,13254.55,302.65,1147.39
2002-03-29,2.325,13254.55,302.65,1147.39
2002-04-01,2.296,13467.39,303.35,1146.55
2002-04-02,2.298,13245.19,305.85,1136.77
2002-04-03,2.312,13084.81,302.55,1125.4
2002-04-04,2.301,13360.32,301.0,1126.34
2002-04-05,2.277,13276.32,300.05,1122.73
2002-04-08,2.284,13159.51,300.5,1125.29
2002-04-09,2.277,13195.06,298.55,1117.8
2002-04-10,2.265,13416.12,301.25,1130.46
2002-04-11,2.283,13411.47,302.6,1103.69
2002-04-12,2.294,13750.89,302.15,1111.01
2002-04-15,2.323,13471.96,299.85,1102.55
2002-04-16,2.3145,13622.65,299.0,1128.37
2002-04-17,2.3225,13732.01,302.05,1126.07
2002-04-18,2.3225,13573.15,303.65,1124.47
2002-04-19,2.3305,13478.34,302.35,1125.17
2002-04-22,2.34,13224.18,302.9,1107.83
2002-04-23,2.361,13188.03,303.65,1100.96
2002-04-24,2.354,13380.8,304.05,1093.14
2002-04-25,2.363,13272.74,307.65,1091.48
2002-04-26,2.3715,13075.54,311.35,1076.32
2002-04-29,2.364,13090.29,311.1,1065.46
2002-04-30,2.361,13085.12,308.45,1076.92
2002-05-01,2.361,13085.12,308.75,1086.46
2002-05-02,2.4065,12538.24,307.85,1084.56
2002-05-03,2.407,12609.79,311.95,1073.43
2002-05-06,2.421,12430.24,312.3,1052.67
2002-05-07,2.4315,12342.46,311.45,1049.49
2002-05-08,2.437,12616.85,308.15,1088.85
2002-05-09,2.472,12101.93,309.55,1073.01
2002-05-10,2.4645,12130.14,311.05,1054.99
2002-05-13,2.5315,12002.32,310.85,1074.56
2002-05-14,2.507,12204.12,307.65,1097.28
2002-05-15,2.502,12349.58,309.05,1091.07
2002-05-16,2.462,12660.12,309.85,1098.23
2002-05-17,2.476,12699.17,311.05,1106.59
2002-05-20,2.4785,12667.75,315.95,1091.88
2002-05-21,2.489,12701.22,316.15,1079.88
2002-05-22,2.524,12367.98,317.95,1086.02
2002-05-23,2.528,12555.72,322.05,1097.08
2002-05-24,2.519,12573.97,320.55,1083.82
2002-05-27,2.524,12698.34,320.25,1083.82
2002-05-28,2.527,12728.18,324.25,1074.55
2002-05-29,2.513,12985.17,325.05,1067.66
2002-05-30,2.512,12985.17,325.05,1064.66
2002-05-31,2.513,12861.43,326.55,1067.14
2002-06-03,2.5345,12659.48,327.65,1040.68
2002-06-04,2.596,12600.22,327.85,1040.69
2002-06-05,2.607,12589.79,321.45,1049.9
2002-06-06,2.677,12112.58,325.65,1029.15
2002-06-07,2.6345,12282.51,323.95,1027.53
2002-06-10,2.6355,12599.51,319.05,1030.74
2002-06-11,2.7085,12210.49,321.05,1013.6
2002-06-12,2.791,12132.98,319.25,1020.26
2002-06-13,2.7075,11962.19,318.15,1009.56
2002-06-14,2.715,11698.95,319.35,1007.28
2002-06-17,2.651,11937.17,316.85,1036.17
2002-06-18,2.7175,11821.18,320.05,1037.14
2002-06-19,2.707,11493.18,320.85,1019.99
2002-06-20,2.8015,10908.68,323.95,1006.29
2002-06-21,2.8305,10397.55,324.65,989.14
2002-06-24,2.774,10759.08,322.45,992.72
2002-06-25,2.829,10705.58,321.35,976.14
2002-06-26,2.8805,10690.53,319.25,973.53
2002-06-27,2.831,11013.32,318.25,990.64
2002-06-28,2.8175,11139.16,314.45,989.81
2002-07-01,2.893,10892.46,315.15,968.65
2002-07-02,2.901,10845.63,312.95,948.09
2002-07-03,2.85,10635.52,311.15,953.99
2002-07-04,2.8725,10655.47,310.75,953.99
2002-07-05,2.8785,10523.65,311.55,989.03
2002-07-08,2.861,10687.09,312.85,976.98
2002-07-09,2.8525,10687.09,316.85,952.83
2002-07-10,2.8485,10555.99,316.35,920.47
2002-07-11,2.8015,10806.45,316.5,927.37
2002-07-12,2.81,10967.0,316.05,921.39
2002-07-15,2.8555,10633.2,318.15,917.93
2002-07-16,2.877,10577.81,318.25,901.05
2002-07-17,2.896,10754.62,317.65,906.04
2002-07-18,2.85,10812.78,317.95,881.56
2002-07-19,2.869,10583.15,323.95,847.76
2002-07-22,2.9025,9892.33,323.15,819.85
2002-07-23,2.9225,9745.83,313.25,797.7
2002-07-24,2.9435,9937.38,311.25,843.42
2002-07-25,2.9955,9665.9,310.05,838.68
2002-07-26,3.0125,9217.15,303.75,852.84
2002-07-29,3.175,9240.47,302.55,898.96
2002-07-30,3.3465,9341.88,304.75,902.78
2002-07-31,3.46,9762.59,303.55,911.62
2002-08-01,3.12,9759.64,304.65,884.66
2002-08-02,3.005,9852.03,307.35,864.24
2002-08-05,3.165,9469.84,308.15,834.6
2002-08-06,3.11,9755.08,306.35,859.57
2002-08-07,3.0175,9869.6,314.05,876.77
2002-08-08,2.925,10315.68,310.65,905.46
2002-08-09,3.02,9985.77,314.55,908.64
2002-08-12,3.145,9723.69,314.25,903.8
2002-08-13,3.1625,9444.1,315.65,884.21
2002-08-14,3.195,9343.04,311.65,919.62
2002-08-15,3.2075,9183.25,314.65,930.25
2002-08-16,3.12,9526.28,313.95,928.77
2002-08-19,3.101,9416.73,306.75,950.72
2002-08-20,3.0985,9263.03,309.45,937.43
2002-08-21,3.081,9437.66,308.05,949.36
2002-08-22,3.1395,9702.58,307.05,962.7
2002-08-23,3.108,9676.39,307.05,940.86
2002-08-26,3.09,10097.56,309.45,947.95
2002-08-27,3.119,10371.98,312.75,934.82
2002-08-28,3.124,10379.86,310.05,917.87
2002-08-29,3.057,10455.32,313.45,917.8
2002-08-30,3.006,10382.2,312.75,916.07
2002-09-02,3.06,10378.42,312.25,916.07
2002-09-03,3.1,10135.8,314.15,878.02
2002-09-04,3.115,9996.86,314.65,893.41
2002-09-05,3.1525,9723.47,319.25,879.15
2002-09-06,3.1585,9716.97,320.25,893.92
2002-09-09,3.1005,9954.36,321.25,902.96
2002-09-10,3.1265,9960.18,317.75,909.58
2002-09-11,3.11,10182.22,317.65,909.45
2002-09-12,3.1245,10172.54,319.05,886.91
2002-09-13,3.1595,10180.94,316.85,889.81
2002-09-16,3.215,9831.05,317.45,891.1
2002-09-17,3.275,9650.08,318.35,873.52
2002-09-18,3.3525,9505.38,320.35,869.46
2002-09-19,3.454,9372.32,323.35,843.32
2002-09-20,3.4025,9585.48,322.15,845.39
2002-09-23,3.5665,9264.17,323.25,833.7
2002-09-24,3.7535,9148.43,326.15,819.29
2002-09-25,3.698,9227.69,322.25,839.66
2002-09-26,3.771,9199.01,320.05,854.95
2002-09-27,3.8725,8715.87,319.95,827.37
2002-09-30,3.7395,8622.54,323.55,815.28
2002-10-01,3.599,8997.53,320.35,847.91
2002-10-02,3.66,8820.05,323.05,827.91
2002-10-03,3.695,9139.88,321.65,818.95
2002-10-04,3.61,9259.76,322.25,800.58
2002-10-07,3.675,8863.13,322.45,785.28
2002-10-08,3.769,8846.53,318.25,798.55
2002-10-09,3.914,8714.9,320.05,776.76
2002-10-10,3.9505,8866.24,316.85,803.92
2002-10-11,3.81,8854.85,316.75,835.32
2002-10-14,3.85,8450.85,317.95,841.44
2002-10-15,3.845,8506.91,313.55,881.27
2002-10-16,3.9375,8370.88,314.55,860.02
2002-10-17,3.877,8901.86,311.45,879.2
2002-10-18,3.8675,9022.49,312.85,884.39
2002-10-21,3.938,9128.03,311.15,899.72
2002-10-22,3.9105,9331.36,313.05,890.16
2002-10-23,3.9055,9840.03,311.95,896.14
2002-10-24,3.813,9799.16,311.65,882.5
2002-10-25,3.7275,10014.82,313.85,897.65
2002-10-28,3.801,9573.94,315.65,890.23
2002-10-29,3.82,9600.76,316.85,882.15
2002-10-30,3.7125,10068.64,316.05,890.71
2002-10-31,3.63,10167.71,317.75,885.76
2002-11-01,3.5925,10140.05,319.75,900.96
2002-11-04,3.5605,9912.76,318.55,908.35
2002-11-05,3.547,9861.22,317.75,915.39
2002-11-06,3.655,9702.76,318.15,923.76
2002-11-07,3.566,9799.3,321.05,902.65
2002-11-08,3.545,9860.29,321.55,894.74
2002-11-11,3.525,9885.65,321.75,876.19
2002-11-12,3.621,9720.55,324.45,882.95
2002-11-13,3.654,9763.65,319.15,882.53
2002-11-14,3.7,9884.27,318.25,904.27
2002-11-15,3.6875,9884.27,320.55,909.83
2002-11-18,3.57,9970.89,319.25,900.36
2002-11-19,3.5245,9971.23,318.95,896.74
2002-11-20,3.5155,10087.57,317.85,914.15
2002-11-21,3.5255,10289.47,317.65,933.76
2002-11-22,3.5575,10404.12,321.05,930.55
2002-11-25,3.5468,10245.5,318.15,932.88
2002-11-26,3.61,10131.69,318.35,913.31
2002-11-27,3.611,10226.44,316.75,938.87
2002-11-28,3.6025,10239.18,317.85,938.87
2002-11-29,3.653,10508.81,318.15,936.31
2002-12-02,3.605,10673.79,317.85,934.53
2002-12-03,3.669,10662.83,320.75,920.75
2002-12-04,3.7155,10640.11,322.15,917.57
2002-12-05,3.792,10413.09,324.65,906.55
2002-12-06,3.747,10569.02,326.25,912.23
2002-12-09,3.7825,10338.75,326.0,892.0
2002-12-10,3.807,10331.33,323.75,904.45
2002-12-11,3.749,10613.62,324.85,904.96
2002-12-12,3.7905,10586.92,331.25,901.59
2002-12-13,3.7275,10564.35,333.15,889.48
